brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
3029.0,for_sale,129000.0,6.0,2.0,0.14,532597.0,Hays,Kansas,67601.0,2080.0,
69052.0,for_sale,168000.0,3.0,3.0,0.29,1361655.0,Ness City,Kansas,67560.0,2192.0,
39186.0,for_sale,725000.0,5.0,4.0,6.0,28383.0,Jetmore,Kansas,67854.0,4656.0,
53388.0,for_sale,125000.0,4.0,2.0,0.28,932349.0,Schoenchen,Kansas,67667.0,1608.0,
18620.0,for_sale,19900.0,2.0,1.0,0.16,106356.0,Olmitz,Kansas,67564.0,1230.0,
69052.0,for_sale,127500.0,3.0,1.0,5.0,1873038.0,Utica,Kansas,67584.0,1430.0,
85092.0,for_sale,299500.0,5.0,2.0,,922276.0,Dighton,Kansas,67839.0,3776.0,
39186.0,for_sale,68500.0,4.0,2.0,0.22,43840.0,Wakeeney,Kansas,67672.0,1684.0,
22239.0,for_sale,14000.0,2.0,1.0,0.4,130407.0,McCracken,Kansas,67556.0,1778.0,
74929.0,for_sale,75000.0,3.0,2.0,0.14,1693395.0,Victoria,Kansas,67671.0,1353.0,
3106.0,for_sale,75000.0,4.0,1.0,0.47,307839.0,Russell,Kansas,67665.0,1339.0,
10831.0,for_sale,1750000.0,4.0,4.0,7.54,570280.0,Langdon,Kansas,67583.0,2847.0,
18620.0,for_sale,33900.0,4.0,2.0,0.26,1144408.0,Quinter,Kansas,67752.0,1340.0,
27108.0,for_sale,40000.0,,,0.3,1194545.0,Chetopa,Kansas,67736.0,,
39186.0,for_sale,42000.0,4.0,1.0,,1316169.0,Plainville,Kansas,67663.0,1980.0,
79529.0,for_sale,55000.0,2.0,2.0,0.12,342797.0,Holdrege,Nebraska,68949.0,1466.0,01-05-1999
16768.0,for_sale,149900.0,2.0,2.0,0.2,1153935.0,Axtell,Nebraska,68924.0,1474.0,22-02-2016
24625.0,for_sale,72000.0,3.0,,0.38,201403.0,Orleans,Nebraska,68966.0,1064.0,18-04-2016
62956.0,for_sale,143500.0,3.0,1.0,0.32,619669.0,Funk,Nebraska,68940.0,1284.0,09-01-2015
52070.0,for_sale,74000.0,2.0,1.0,0.27,1166180.0,Almena,Kansas,67622.0,1239.0,
22239.0,for_sale,145000.0,,6.0,0.52,284377.0,Stockton,Kansas,67669.0,3129.0,
52070.0,for_sale,54900.0,2.0,1.0,0.31,1764575.0,Bogue,Kansas,67625.0,1084.0,
52070.0,for_sale,56000.0,2.0,2.0,0.09,937049.0,Hill City,Kansas,67642.0,888.0,
42755.0,for_sale,46000.0,1.0,1.0,0.25,625533.0,Damar,Kansas,67632.0,990.0,
42755.0,for_sale,295000.0,4.0,2.0,85.0,525954.0,Palco,Kansas,67657.0,1752.0,
52070.0,for_sale,75000.0,2.0,1.0,0.21,614051.0,Logan,Kansas,67646.0,986.0,
107790.0,for_sale,773500.0,,,455.0,1854767.0,Cedar,Kansas,67628.0,,
44365.0,for_sale,65000.0,2.0,1.0,0.22,668876.0,Oberlin,Kansas,67749.0,,
52070.0,for_sale,59000.0,2.0,2.0,0.21,1580215.0,Norton,Kansas,67654.0,1004.0,
45148.0,for_sale,59000.0,3.0,2.0,0.22,1025821.0,Lenora,Kansas,67645.0,1320.0,
52070.0,for_sale,145000.0,4.0,3.0,1.0,1051700.0,Norcatur,Kansas,67653.0,2128.0,
42755.0,for_sale,375000.0,3.0,2.0,20.2,845660.0,Morland,Kansas,67650.0,1342.0,
44776.0,for_sale,145000.0,4.0,3.0,,933169.0,Selden,Kansas,67757.0,2870.0,
60648.0,for_sale,149000.0,5.0,4.0,,32468.0,Beaver City,Nebraska,68926.0,3380.0,13-06-2019
53388.0,for_sale,82500.0,3.0,2.0,0.21,1348112.0,Colby,Kansas,67701.0,1514.0,
42409.0,for_sale,365000.0,5.0,3.0,10.19,716584.0,Brewster,Kansas,67732.0,,
107305.0,for_sale,65000.0,,,0.21,1323533.0,Benkelman,Nebraska,69021.0,1052.0,04-10-2021
42409.0,for_sale,82500.0,2.0,2.0,0.25,1334558.0,Atwood,Kansas,67730.0,1883.0,
39681.0,for_sale,150000.0,4.0,2.0,0.67,1334145.0,Stratton,Nebraska,69043.0,4136.0,28-02-2005
39260.0,for_sale,195000.0,4.0,4.0,0.29,1481077.0,Trenton,Nebraska,69044.0,3289.0,
56497.0,for_sale,195000.0,3.0,2.0,0.16,1154916.0,Goodland,Kansas,67735.0,2736.0,
33718.0,for_sale,105000.0,3.0,2.0,0.36,974849.0,Levant,Kansas,67743.0,1872.0,
32571.0,for_sale,89900.0,5.0,2.0,0.26,1468728.0,Tribune,Kansas,67879.0,1244.0,
24388.0,for_sale,118000.0,,,,629927.0,McDonald,Kansas,67745.0,,
99673.0,for_sale,70000.0,2.0,1.0,0.4,37451.0,Leoti,Kansas,67861.0,1032.0,
18620.0,for_sale,54900.0,3.0,2.0,0.29,1609304.0,Ludell,Kansas,67744.0,1882.0,
39681.0,for_sale,75000.0,2.0,1.0,0.71,1580988.0,Culbertson,Nebraska,69024.0,870.0,04-10-2011
42409.0,for_sale,84000.0,5.0,2.0,0.15,1476081.0,Oakley,Kansas,67748.0,2480.0,
46035.0,for_sale,250000.0,,,160.0,,Orchard,Colorado,80649.0,,
42755.0,for_sale,709000.0,,,239.8,11794.0,Healy,Kansas,67850.0,,
86788.0,for_sale,174900.0,4.0,2.0,0.15,1577135.0,Scott City,Kansas,67871.0,1412.0,
39681.0,for_sale,155000.0,3.0,2.0,0.16,488207.0,McCook,Nebraska,69001.0,1930.0,09-08-2017
99064.0,for_sale,282000.0,6.0,3.0,4.0,1517875.0,Goodland,Kansas,67741.0,3360.0,
79200.0,for_sale,300000.0,3.0,3.0,0.16,1218508.0,Burlington,Colorado,80807.0,1920.0,15-05-2018
107305.0,for_sale,150000.0,3.0,2.0,0.32,1157545.0,Saint Francis,Kansas,67756.0,1539.0,
86397.0,for_sale,155000.0,2.0,2.0,0.14,1383743.0,Wray,Colorado,80758.0,2126.0,12-06-2014
67544.0,for_sale,92750.0,,,7.42,380976.0,Cheyenne Wells,Colorado,80810.0,,
86397.0,for_sale,69000.0,,,0.64,,Vernon,Colorado,80755.0,,
56497.0,for_sale,220000.0,,,155.0,1951715.0,Bird City,Kansas,67731.0,,
91017.0,for_sale,448000.0,,,160.0,1476745.0,Edson,Kansas,67733.0,,
39260.0,for_sale,90000.0,3.0,2.0,0.24,1587983.0,Hayes Center,Nebraska,69032.0,1432.0,
37547.0,for_sale,75000.0,2.0,2.0,0.24,643067.0,Palisade,Nebraska,69040.0,1428.0,21-09-2018
4940.0,for_sale,25000000.0,4.0,,,637161.0,Sharon Springs,Kansas,67758.0,,
86788.0,for_sale,239000.0,3.0,3.0,18.6,730805.0,Weskan,Kansas,67762.0,3854.0,
95917.0,for_sale,42500.0,2.0,1.0,,604754.0,Syracuse,Kansas,67878.0,1440.0,
79584.0,for_sale,103000.0,3.0,1.0,,1180467.0,Dodge City,Kansas,67801.0,912.0,
60298.0,for_sale,149900.0,4.0,3.0,0.16,692529.0,Meade,Kansas,67864.0,1242.0,
79428.0,for_sale,120000.0,4.0,2.0,0.32,624891.0,Minneola,Kansas,67865.0,1190.0,
16651.0,for_sale,135000.0,3.0,2.0,0.24,1171874.0,Fowler,Kansas,67844.0,2484.0,
43322.0,for_sale,124900.0,3.0,2.0,0.21,1594663.0,Liberal,Kansas,67901.0,1680.0,
56675.0,for_sale,260000.0,4.0,2.0,8.0,528625.0,Kismet,Kansas,67859.0,1664.0,
99673.0,for_sale,139800.0,3.0,1.0,0.16,1574290.0,Garden City,Kansas,67846.0,1222.0,24-09-2014
86788.0,for_sale,179900.0,5.0,3.0,0.23,972549.0,Sublette,Kansas,67877.0,1080.0,
56675.0,for_sale,74000.0,3.0,1.0,0.32,1572768.0,Plains,Kansas,67869.0,1017.0,
68980.0,for_sale,160000.0,4.0,2.0,0.23,40841.0,Ulysses,Kansas,67880.0,2168.0,
99564.0,for_sale,264000.0,3.0,3.0,0.33,1469454.0,Lakin,Kansas,67860.0,1913.0,
41396.0,for_sale,269900.0,4.0,2.0,0.17,620669.0,Holcomb,Kansas,67851.0,980.0,19-04-2019
84635.0,for_sale,350000.0,,,159.3,,24 Jj Rd Rd,Kansas,67841.0,,
41396.0,for_sale,575000.0,4.0,4.0,37.9,937078.0,Ingalls,Kansas,67853.0,3070.0,
108156.0,for_sale,184900.0,2.0,2.0,0.4,34189.0,Granada,Colorado,81041.0,1792.0,06-07-1983
34695.0,for_sale,85000.0,2.0,1.0,0.24,100519.0,Johnson,Kansas,67855.0,1185.0,
34695.0,for_sale,167000.0,4.0,3.0,0.37,167436.0,Hugoton,Kansas,67951.0,3632.0,
34695.0,for_sale,60000.0,4.0,2.0,0.24,1395500.0,Elkhart,Kansas,67950.0,2140.0,
56675.0,for_sale,110000.0,4.0,2.0,0.64,928711.0,Moscow,Kansas,67952.0,2420.0,
60298.0,for_sale,215000.0,6.0,3.0,15.9,868922.0,Rolla,Kansas,67954.0,2500.0,
83522.0,for_sale,85000.0,,,0.24,1060285.0,Richfield,Kansas,67953.0,950.0,
52506.0,for_sale,1751750.0,,,2695.0,1864713.0,Walsh,Colorado,81090.0,,
86788.0,for_sale,159900.0,4.0,2.0,0.45,274688.0,Satanta,Kansas,67870.0,2234.0,
42755.0,for_sale,45000000.0,7.0,7.0,45039.0,791672.0,Campo,Colorado,81029.0,7000.0,
99673.0,for_sale,139500.0,3.0,3.0,0.35,92871.0,Montezuma,Kansas,67867.0,1812.0,
53177.0,for_sale,42500.0,2.0,1.0,0.16,979763.0,Laverne,Oklahoma,73848.0,944.0,
43475.0,for_sale,175000.0,4.0,3.0,0.48,228030.0,Beaver,Oklahoma,73932.0,2500.0,
43248.0,for_sale,170000.0,3.0,2.0,,395183.0,Guymon,Oklahoma,73942.0,2030.0,14-05-2021
54875.0,for_sale,225000.0,4.0,2.0,,75126.0,Abie,Nebraska,68001.0,1964.0,
79361.0,for_sale,40000.0,3.0,2.0,0.24,352609.0,David City,Nebraska,68632.0,1750.0,17-01-1991
33718.0,for_sale,170000.0,2.0,2.0,0.15,1184169.0,Schuyler,Nebraska,68661.0,1824.0,01-05-2017
28560.0,for_sale,199900.0,3.0,3.0,0.21,1194766.0,North Bend,Nebraska,68649.0,1608.0,19-06-2020
98773.0,for_sale,176000.0,3.0,1.0,3.0,836028.0,Dwight,Nebraska,68635.0,1608.0,
54875.0,for_sale,518000.0,4.0,3.0,,664271.0,Bruno,Nebraska,68014.0,,
45440.0,for_sale,42900.0,2.0,1.0,0.32,1326122.0,Brainard,Nebraska,68626.0,1052.0,
91913.0,for_sale,159900.0,3.0,1.0,0.1,244324.0,Weston,Nebraska,68070.0,1598.0,27-09-2021
67749.0,for_sale,125000.0,,,5.01,628978.0,Colon,Nebraska,68018.0,,
67749.0,for_sale,1350000.0,4.0,2.0,5.83,1835001.0,Wahoo,Nebraska,68066.0,1702.0,11-07-2013
28560.0,for_sale,799900.0,4.0,4.0,2.0,910603.0,Morse Bluff,Nebraska,68648.0,3164.0,21-05-2014
8035.0,for_sale,299000.0,4.0,3.0,0.25,234261.0,Arlington,Nebraska,68002.0,2368.0,16-05-2018
8035.0,for_sale,110000.0,2.0,1.0,0.19,179468.0,Uehling,Nebraska,68063.0,1176.0,
22473.0,for_sale,350000.0,2.0,2.0,0.19,490305.0,Gretna,Nebraska,68028.0,1528.0,16-03-2020
71480.0,for_sale,72000.0,3.0,1.0,0.3,1319177.0,Bancroft,Nebraska,68004.0,2043.0,
30233.0,for_sale,149500.0,2.0,2.0,0.19,1468600.0,Wisner,Nebraska,68791.0,2080.0,11-06-2020
71480.0,for_sale,209999.0,4.0,2.0,0.24,1159802.0,Pender,Nebraska,68047.0,1756.0,16-04-2010
67260.0,for_sale,69000.0,2.0,1.0,0.1,47793.0,Oakland,Nebraska,68045.0,1046.0,19-06-2019
38066.0,for_sale,210000.0,4.0,3.0,0.25,255102.0,West Point,Nebraska,68788.0,2742.0,01-05-2007
67749.0,for_sale,365000.0,2.0,3.0,0.59,1150964.0,Cedar Creek,Nebraska,68016.0,2552.0,09-08-2017
10272.0,for_sale,349000.0,3.0,2.0,0.19,976743.0,Columbus,Nebraska,68601.0,1872.0,
67749.0,for_sale,70000.0,4.0,2.0,0.14,1019256.0,Valparaiso,Nebraska,68065.0,1648.0,
15053.0,for_sale,159900.0,1.0,1.0,,1428687.0,Bellwood,Nebraska,68624.0,1152.0,
67749.0,for_sale,204900.0,4.0,2.0,0.19,645163.0,Ceresco,Nebraska,68017.0,1326.0,02-03-2016
8035.0,for_sale,135000.0,2.0,1.0,0.16,605542.0,Hooper,Nebraska,68031.0,1409.0,08-04-2021
8035.0,for_sale,430000.0,4.0,3.0,0.25,1024531.0,Fremont,Nebraska,68025.0,3051.0,25-08-2017
67260.0,for_sale,45000.0,3.0,1.0,0.14,681833.0,Cedar Bluffs,Nebraska,68015.0,979.0,29-08-2011
22473.0,for_sale,345000.0,3.0,2.0,1.74,138440.0,Fontanelle,Nebraska,68044.0,2498.0,
28683.0,for_sale,129900.0,2.0,1.0,0.16,983580.0,Valley,Nebraska,68064.0,884.0,27-03-2003
8035.0,for_sale,199000.0,2.0,2.0,0.24,152488.0,Mead,Nebraska,68041.0,1602.0,06-01-2022
28683.0,for_sale,149900.0,3.0,2.0,2.03,259242.0,Ames,Nebraska,68621.0,2248.0,16-12-2004
22473.0,for_sale,2590000.0,8.0,12.0,23.93,929743.0,Ashland,Nebraska,68003.0,16920.0,
58476.0,for_sale,224500.0,2.0,2.0,0.21,687774.0,Yutan,Nebraska,68073.0,960.0,
11296.0,for_sale,225000.0,2.0,1.0,2.0,797747.0,Waterloo,Nebraska,68069.0,1024.0,
28560.0,for_sale,79900.0,2.0,1.0,1.0,1522396.0,Scribner,Nebraska,68057.0,1013.0,30-05-1997
67749.0,for_sale,250000.0,,,,1864756.0,Ithaca,Nebraska,68033.0,,
84346.0,for_sale,295000.0,3.0,2.0,2.96,424394.0,Raymond,Nebraska,68428.0,2288.0,
22474.0,for_sale,177500.0,3.0,2.0,0.18,1557475.0,Lincoln,Nebraska,68507.0,1140.0,28-04-2016
44366.0,for_sale,340000.0,4.0,3.0,0.26,304236.0,Waverly,Nebraska,68462.0,2757.0,02-10-2018
8862.0,for_sale,325000.0,2.0,3.0,0.15,121921.0,Lincoln,Nebraska,68521.0,2110.0,05-05-2016
81225.0,for_sale,506000.0,5.0,4.0,0.19,658230.0,Lincoln,Nebraska,68505.0,3323.0,22-06-2015
67749.0,for_sale,219900.0,3.0,3.0,0.06,993700.0,Lincoln,Nebraska,68504.0,1607.0,24-03-2014
67257.0,for_sale,129000.0,5.0,2.0,0.4,673671.0,Craig,Nebraska,68019.0,1886.0,
52819.0,for_sale,250000.0,3.0,3.0,0.13,1304424.0,Lincoln,Nebraska,68514.0,1801.0,18-03-2021
67749.0,for_sale,579000.0,5.0,4.0,4.45,391349.0,Lincoln,Nebraska,68527.0,3174.0,19-06-2015
105735.0,for_sale,359957.0,5.0,3.0,0.18,218305.0,Eagle,Nebraska,68347.0,2733.0,
105735.0,for_sale,149000.0,3.0,2.0,0.39,800842.0,Greenwood,Nebraska,68366.0,1296.0,12-09-2006
110098.0,for_sale,649000.0,5.0,3.0,0.26,748563.0,Lincoln,Nebraska,68520.0,3051.0,02-12-2020
22473.0,for_sale,850000.0,5.0,4.0,3.0,184880.0,Lincoln,Nebraska,68517.0,5365.0,
19790.0,for_sale,582400.0,,,104.0,1809709.0,Memphis,Nebraska,68042.0,,
81134.0,for_sale,159900.0,2.0,1.0,0.17,118032.0,Winside,Nebraska,68790.0,1096.0,05-02-1981
30233.0,for_sale,364000.0,3.0,4.0,1.69,1423506.0,Pilger,Nebraska,68768.0,3167.0,
71480.0,for_sale,180000.0,3.0,3.0,0.61,1000161.0,Beemer,Nebraska,68716.0,2488.0,
109622.0,for_sale,129950.0,,,9.91,1961385.0,Prague,Nebraska,68050.0,,
71480.0,for_sale,325000.0,4.0,1.0,5.76,1364256.0,Dodge,Nebraska,68633.0,2160.0,03-09-1999
105735.0,for_sale,980000.0,5.0,6.0,7.03,454182.0,Lincoln,Nebraska,68506.0,5623.0,
42755.0,for_sale,1550000.0,1.0,2.0,77.39,661238.0,Elmwood,Nebraska,68349.0,1732.0,
44366.0,for_sale,260000.0,3.0,3.0,0.27,1815927.0,Bennet,Nebraska,68317.0,1952.0,26-07-2019
44366.0,for_sale,379900.0,3.0,3.0,0.06,1681325.0,Lincoln,Nebraska,68510.0,3082.0,21-05-2014
67749.0,for_sale,699000.0,2.0,1.0,21.6,1586518.0,Walton,Nebraska,68461.0,686.0,
55651.0,for_sale,250000.0,2.0,1.0,2.0,406435.0,Palmyra,Nebraska,68418.0,936.0,18-11-2021
14505.0,for_sale,185000.0,3.0,1.0,0.2,1328288.0,Weeping Water,Nebraska,68463.0,1012.0,
11296.0,for_sale,210000.0,2.0,2.0,0.27,667740.0,Manley,Nebraska,68403.0,1353.0,04-09-2015
8035.0,for_sale,200000.0,2.0,2.0,0.24,66173.0,Murdock,Nebraska,68407.0,910.0,
105735.0,for_sale,637000.0,1.0,1.0,0.39,1678256.0,Lincoln,Nebraska,68508.0,1441.0,
67749.0,for_sale,152000.0,5.0,2.0,0.16,773535.0,Lincoln,Nebraska,68502.0,1252.0,01-04-2019
44366.0,for_sale,205000.0,3.0,2.0,0.13,717596.0,Lincoln,Nebraska,68528.0,1144.0,07-03-2022
67749.0,for_sale,218000.0,4.0,2.0,0.16,1045295.0,Lincoln,Nebraska,68503.0,1596.0,17-05-2021
44366.0,for_sale,195000.0,2.0,2.0,0.13,65502.0,Seward,Nebraska,68434.0,1878.0,17-09-2012
67749.0,for_sale,309999.0,3.0,3.0,0.2,842801.0,Lincoln,Nebraska,68522.0,2214.0,02-08-2018
67749.0,for_sale,175000.0,2.0,3.0,0.19,947577.0,Milford,Nebraska,68405.0,1056.0,21-04-2006
84323.0,for_sale,257900.0,3.0,3.0,0.1,1635011.0,Lincoln,Nebraska,68523.0,1739.0,
58776.0,for_sale,250000.0,3.0,2.0,0.22,786739.0,Lincoln,Nebraska,68524.0,1487.0,19-03-2012
67749.0,for_sale,679000.0,3.0,3.0,5.02,297823.0,Malcolm,Nebraska,68402.0,2358.0,
52819.0,for_sale,79000.0,2.0,1.0,0.5,100557.0,Strang,Nebraska,68444.0,1152.0,
36307.0,for_sale,169000.0,3.0,2.0,0.34,1241676.0,Bruning,Nebraska,68322.0,1464.0,17-04-2013
67749.0,for_sale,155000.0,3.0,1.0,1.0,510399.0,Central City,Nebraska,68826.0,466.0,23-08-2007
105735.0,for_sale,149000.0,4.0,2.0,0.39,1471952.0,Osceola,Nebraska,68651.0,1869.0,
105735.0,for_sale,51500.0,2.0,2.0,0.19,1598859.0,Stromsburg,Nebraska,68666.0,1389.0,
91913.0,for_sale,91000.0,3.0,2.0,0.24,939247.0,York,Nebraska,68467.0,1414.0,
107116.0,for_sale,290000.0,4.0,3.0,0.36,1310346.0,Waco,Nebraska,68460.0,2584.0,18-10-2016
19042.0,for_sale,275000.0,3.0,2.0,0.59,601706.0,Marquette,Nebraska,68854.0,2176.0,02-08-2001
8865.0,for_sale,334000.0,5.0,3.0,0.3,220127.0,Aurora,Nebraska,68818.0,1516.0,07-12-2012
38524.0,for_sale,285000.0,6.0,3.0,0.24,1634223.0,Hampton,Nebraska,68843.0,1184.0,
105735.0,for_sale,229000.0,4.0,2.0,0.3,1522317.0,Utica,Nebraska,68456.0,2136.0,
43331.0,for_sale,285000.0,3.0,2.0,0.16,1193822.0,Bradshaw,Nebraska,68319.0,1700.0,
22472.0,for_sale,86900.0,2.0,1.0,0.26,655017.0,Gresham,Nebraska,68367.0,1312.0,14-03-2014
44366.0,for_sale,2100000.0,5.0,8.0,3.55,79121.0,Lincoln,Nebraska,68516.0,7150.0,16-03-2022
30634.0,for_sale,365195.0,2.0,3.0,0.27,1461242.0,Lincoln,Nebraska,68526.0,1906.0,
40219.0,for_sale,192500.0,3.0,3.0,0.85,999876.0,Geneva,Nebraska,68361.0,3060.0,
33718.0,for_sale,275000.0,1.0,1.0,2.89,398403.0,Beaver Crossing,Nebraska,68313.0,1040.0,
22472.0,for_sale,128000.0,2.0,2.0,0.06,1696207.0,Friend,Nebraska,68359.0,792.0,
38678.0,for_sale,69500.0,3.0,1.0,0.38,951255.0,Dorchester,Nebraska,68343.0,984.0,
14505.0,for_sale,109000.0,3.0,1.0,,691901.0,Crete,Nebraska,68333.0,960.0,
105735.0,for_sale,179500.0,3.0,2.0,0.25,1625622.0,Staplehurst,Nebraska,68439.0,1344.0,27-06-2016
67749.0,for_sale,40000.0,,,0.2,594990.0,Bee,Nebraska,68314.0,,
30634.0,for_sale,225000.0,3.0,2.0,0.14,1346592.0,Lincoln,Nebraska,68512.0,1872.0,21-03-2022
22472.0,for_sale,28500.0,3.0,1.0,0.28,152143.0,Exeter,Nebraska,68351.0,1147.0,17-07-2002
81225.0,for_sale,1395000.0,7.0,7.0,5.95,497675.0,Roca,Nebraska,68430.0,7159.0,19-02-2020
44366.0,for_sale,325000.0,2.0,2.0,3.51,815161.0,Firth,Nebraska,68301.0,1084.0,22-04-2008
67749.0,for_sale,380000.0,3.0,2.0,0.21,124774.0,Hickman,Nebraska,68372.0,1430.0,19-10-2020
8862.0,for_sale,359950.0,4.0,3.0,0.24,1355610.0,Hallam,Nebraska,68368.0,2601.0,12-01-2022
105735.0,for_sale,339950.0,3.0,3.0,1.5,425675.0,Panama,Nebraska,68419.0,2608.0,18-07-2016
105735.0,for_sale,489900.0,3.0,2.0,0.61,794820.0,Clarks,Nebraska,68628.0,1596.0,
55083.0,for_sale,152500.0,2.0,2.0,0.13,161942.0,Henderson,Nebraska,68371.0,988.0,
52819.0,for_sale,85000.0,2.0,1.0,0.2,620827.0,Grafton,Nebraska,68365.0,856.0,12-09-2001
10163.0,for_sale,70000.0,2.0,1.0,,58566.0,Sutton,Nebraska,68979.0,912.0,10-10-2013
14914.0,for_sale,152900.0,3.0,1.0,0.83,1790707.0,Duncan,Nebraska,68634.0,1304.0,14-09-1993
103013.0,for_sale,990000.0,5.0,5.0,17.48,1013472.0,Martell,Nebraska,68404.0,5011.0,30-08-2010
65521.0,for_sale,275000.0,4.0,1.0,11.07,252768.0,Wilber,Nebraska,68465.0,2464.0,
105735.0,for_sale,998000.0,2.0,3.0,39.81,1440179.0,Denton,Nebraska,68339.0,2374.0,
98008.0,for_sale,185000.0,2.0,2.0,0.17,46869.0,Alvo,Nebraska,68304.0,988.0,
43412.0,for_sale,1.0,,,77.18,,North 27th Saint,Nebraska,68336.0,,
55013.0,for_sale,90000.0,,,11.46,1968633.0,DeWitt,Nebraska,68341.0,,
79221.0,for_sale,325000.0,3.0,1.0,5.0,667027.0,Unadilla,Nebraska,68454.0,1832.0,01-10-2013
52819.0,for_sale,55000.0,2.0,1.0,0.2,1163793.0,Harvard,Nebraska,68944.0,946.0,
31038.0,for_sale,312500.0,3.0,1.0,,1063436.0,Otoe,Nebraska,68417.0,1500.0,13-12-2002
37573.0,for_sale,27500.0,,,,1939485.0,McCool Junction,Nebraska,68401.0,,
79361.0,for_sale,60000.0,,,,577332.0,Monroe,Nebraska,68647.0,,17-09-2018
110095.0,for_sale,87500.0,2.0,1.0,0.3,1034643.0,Genoa,Nebraska,68640.0,2080.0,
10272.0,for_sale,183500.0,2.0,1.0,,1778256.0,Albion,Nebraska,68620.0,1211.0,01-10-2019
17223.0,for_sale,140000.0,3.0,2.0,1.0,1703341.0,Ericson,Nebraska,68637.0,1516.0,
94780.0,for_sale,185000.0,3.0,3.0,0.39,655534.0,Chambers,Nebraska,68725.0,2074.0,
50506.0,for_sale,217000.0,2.0,2.0,0.19,606128.0,Elgin,Nebraska,68636.0,1173.0,06-12-2005
10272.0,for_sale,189000.0,2.0,2.0,0.25,1701585.0,Fullerton,Nebraska,68638.0,2388.0,18-05-2018
89837.0,for_sale,80000.0,2.0,2.0,0.31,620427.0,Saint Edward,Nebraska,68660.0,2052.0,05-05-2017
10395.0,for_sale,35000.0,,,1.98,1434085.0,Cairo,Nebraska,68842.0,,
81134.0,for_sale,40000.0,4.0,2.0,0.17,1171907.0,Norfolk,Nebraska,68701.0,1575.0,05-10-2021
110099.0,for_sale,30000.0,3.0,1.0,0.23,1060054.0,Creston,Nebraska,68631.0,,12-04-2016
16641.0,for_sale,64950.0,3.0,2.0,0.52,932386.0,Carroll,Nebraska,68723.0,1456.0,13-12-2013
79361.0,for_sale,123000.0,2.0,1.0,0.22,1575552.0,Stanton,Nebraska,68779.0,1144.0,12-12-2016
54875.0,for_sale,475000.0,3.0,3.0,,1694439.0,Howells,Nebraska,68641.0,2400.0,
85027.0,for_sale,40000.0,,,,1342427.0,Battle Creek,Nebraska,68715.0,,
10272.0,for_sale,39900.0,,,,1476280.0,Humphrey,Nebraska,68642.0,,31-05-2019
79361.0,for_sale,20000.0,,,,68923.0,Madison,Nebraska,68748.0,,
10272.0,for_sale,239000.0,2.0,3.0,0.2,650269.0,Lindsay,Nebraska,68644.0,2988.0,30-05-2018
17223.0,for_sale,55000.0,2.0,1.0,0.18,427210.0,Burwell,Nebraska,68823.0,1088.0,26-12-2012
94780.0,for_sale,89000.0,2.0,1.0,0.18,1462040.0,Ord,Nebraska,68862.0,1532.0,
16641.0,for_sale,150000.0,3.0,2.0,0.34,1331523.0,Tilden,Nebraska,68781.0,1344.0,
34582.0,for_sale,129000.0,3.0,1.0,0.15,1339957.0,Neligh,Nebraska,68756.0,1272.0,
82495.0,for_sale,64900.0,2.0,1.0,0.26,923345.0,Brunswick,Nebraska,68720.0,1132.0,03-09-2008
110095.0,for_sale,215000.0,3.0,2.0,0.21,167867.0,Newman Grove,Nebraska,68758.0,1794.0,02-06-2014
17223.0,for_sale,1104000.0,,,160.0,1726456.0,Meadow Grove,Nebraska,68752.0,,
60969.0,for_sale,259900.0,2.0,2.0,13.0,180206.0,Saint Paul,Nebraska,68873.0,2500.0,19-09-2003
105736.0,for_sale,220000.0,4.0,2.0,1.0,591088.0,Palmer,Nebraska,68864.0,2592.0,28-09-2020
52819.0,for_sale,197000.0,3.0,1.0,0.7,464795.0,Saint Libory,Nebraska,68872.0,2024.0,14-11-2016
14914.0,for_sale,39900.0,,,,1934999.0,Platte Center,Nebraska,68653.0,,
30233.0,for_sale,69900.0,,,4.22,1728752.0,Pierce,Nebraska,68767.0,,
108659.0,for_sale,495000.0,3.0,3.0,2.04,1255582.0,Taylor,Nebraska,68879.0,2000.0,
28683.0,for_sale,2500.0,,,0.27,1177946.0,Coleridge,Nebraska,68727.0,,
51070.0,for_sale,239000.0,4.0,3.0,,1467829.0,Atkinson,Nebraska,68713.0,3200.0,
94780.0,for_sale,139900.0,3.0,1.0,0.13,1321910.0,Stuart,Nebraska,68780.0,1912.0,07-05-2005
3254.0,for_sale,109750.0,3.0,1.0,0.17,1465264.0,Osmond,Nebraska,68765.0,1116.0,20-01-2004
66090.0,for_sale,150000.0,3.0,2.0,1.62,1379207.0,Plainview,Nebraska,68769.0,,20-03-2017
105735.0,for_sale,97500.0,2.0,1.0,0.24,1580340.0,Randolph,Nebraska,68771.0,988.0,06-04-2015
28683.0,for_sale,68000.0,3.0,3.0,0.26,1579970.0,Wausa,Nebraska,68786.0,1660.0,22-05-2007
37187.0,for_sale,109000.0,2.0,1.0,0.24,280136.0,Creighton,Nebraska,68729.0,1080.0,
51070.0,for_sale,329000.0,3.0,3.0,1.0,933418.0,Page,Nebraska,68766.0,2896.0,27-08-2007
40012.0,for_sale,25000.0,,,0.36,1446191.0,Hoskins,Nebraska,68740.0,,
56956.0,for_sale,495000.0,3.0,3.0,43.98,1982334.0,Long Pine,Nebraska,69217.0,1032.0,
